Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-28,2018,12,28,Friday,51,2018-51,107.28,108.52,106.19,107.3,7620500,106.0,0.007322656154448159,107.41142857142857,111.46619999999999
2018-12-31,2018,12,31,Monday,52,2018-52,109.11,109.67,107.55,109.65,7241700,108.33,0.021901190293346362,107.25571428571428,111.33619999999999
2019-01-02,2019,1,2,Wednesday,00,2019-00,108.1,109.14,107.73,108.97,9723500,107.65,-0.006201560979375187,107.04357142857144,111.21140000000001
2019-01-03,2019,1,3,Thursday,00,2019-00,108.48,108.65,105.94,106.33,10594700,105.05,-0.024226834699824673,106.62857142857142,110.98119999999999
2019-01-04,2019,1,4,Friday,00,2019-00,107.94,110.75,107.25,109.61,10122800,108.29,0.03084732475309604,106.36214285714286,110.8282
2019-01-07,2019,1,7,Monday,01,2019-01,109.91,111.4,109.3,110.56,6714700,109.23,0.008667091936486848,106.24642857142858,110.70219999999999
2019-01-08,2019,1,8,Tuesday,01,2019-01,111.8,112.56,111.17,111.42,8730700,110.07,0.007778654863105139,106.30285714285715,110.71539999999999
2019-01-09,2019,1,9,Wednesday,01,2019-01,111.8,112.8,111.56,112.67,5931900,111.31,0.011218751903887325,106.52999999999999,110.7034
2019-01-10,2019,1,10,Thursday,01,2019-01,111.99,112.91,111.5,112.8,6160100,111.44,0.0011538371906525402,106.78285714285714,110.713
2019-01-11,2019,1,11,Friday,01,2019-01,112.18,112.92,111.73,112.65,4819100,111.29,-0.0013298267459761481,107.18142857142857,110.7224
2019-01-14,2019,1,14,Monday,02,2019-02,111.65,112.7,111.43,112.42,6980600,111.06,-0.0020416823484488145,107.76,110.6936
2019-01-15,2019,1,15,Tuesday,02,2019-02,112.3,113.18,110.61,111.76,9800900,110.41,-0.005870837319903677,108.56499999999998,110.65039999999999
2019-01-16,2019,1,16,Wednesday,02,2019-02,111.45,112.01,110.81,110.91,5899900,109.57,-0.007605509909136776,108.92357142857142,110.5654
2019-01-17,2019,1,17,Thursday,02,2019-02,110.72,111.26,110.16,111.01,6392000,109.67,0.0009015658335236321,109.24071428571428,110.50059999999999
2019-01-18,2019,1,18,Friday,02,2019-02,111.86,111.93,110.83,111.04,8554700,109.7,0.00027019829660979156,109.505,110.43099999999998
2019-01-22,2019,1,22,Tuesday,03,2019-03,110.62,111.33,109.75,110.6,6986700,109.26,-0.0039625101679505725,109.57142857142857,110.32799999999999
2019-01-23,2019,1,23,Wednesday,03,2019-03,111.19,111.84,110.0,111.12,6845600,109.78,0.0047016601639893185,109.72357142857142,110.2286
2019-01-24,2019,1,24,Thursday,03,2019-03,111.0,111.11,109.93,110.55,6716800,109.22,-0.00512958903241334,110.02142857142857,110.13859999999998
2019-01-25,2019,1,25,Friday,03,2019-03,111.47,111.5,110.66,111.09,5706900,109.75,0.004884575080109643,110.12571428571428,110.02
2019-01-28,2019,1,28,Monday,04,2019-04,110.76,110.99,109.95,110.81,6178800,109.47,-0.0025204056507249772,110.14285714285714,109.92139999999999
2019-01-29,2019,1,29,Tuesday,04,2019-04,110.65,110.93,110.0,110.9,5253700,109.56,0.0008121973164174623,110.10642857142857,109.82160000000002
2019-01-30,2019,1,30,Wednesday,04,2019-04,110.3,110.58,108.96,110.13,7853800,108.8,-0.006943268369425271,109.92714285714285,109.70119999999999
2019-01-31,2019,1,31,Thursday,04,2019-04,110.1,111.54,110.01,111.52,8351600,110.17,0.012621421312706271,109.83642857142857,109.6084
2019-02-01,2019,2,1,Friday,04,2019-04,111.97,112.05,110.93,111.3,6557700,109.96,-0.0019726237003195868,109.74142857142859,109.52959999999999
2019-02-04,2019,2,4,Monday,05,2019-05,111.41,111.98,110.68,111.8,7037000,110.45,0.00449238075017111,109.69785714285715,109.4756
2019-02-05,2019,2,5,Tuesday,05,2019-05,112.02,112.74,111.45,112.66,13619800,111.3,0.007692310349055376,109.76142857142858,109.5082
2019-02-06,2019,2,6,Wednesday,05,2019-05,113.85,113.92,111.07,111.41,14229000,110.06,-0.011095340467002113,109.79642857142858,109.4932
2019-02-07,2019,2,7,Thursday,05,2019-05,111.05,111.11,109.81,110.95,8658100,109.61,-0.004129020469660349,109.79214285714286,109.488
2019-02-08,2019,2,8,Friday,05,2019-05,110.46,111.54,110.06,111.51,6395500,110.16,0.005047380926809453,109.825,109.4844
2019-02-11,2019,2,11,Monday,06,2019-06,111.77,111.81,109.25,109.44,11086400,108.12,-0.018563341951436718,109.74357142857143,109.41359999999999
2019-02-12,2019,2,12,Tuesday,06,2019-06,110.21,110.83,109.15,109.2,7610200,107.88,-0.002193019440872468,109.60785714285714,109.2948
2019-02-13,2019,2,13,Wednesday,06,2019-06,109.24,110.48,109.23,110.2,6919700,108.87,0.009157546071848266,109.58285714285715,109.1858
2019-02-14,2019,2,14,Thursday,06,2019-06,109.85,111.5,109.54,110.66,6324300,109.32,0.0041742873959660365,109.55214285714285,109.10780000000001
2019-02-15,2019,2,15,Friday,06,2019-06,111.4,112.63,111.03,112.59,8197300,111.23,0.017440689909149043,109.67785714285715,109.0632
2019-02-19,2019,2,19,Tuesday,07,2019-07,112.91,113.77,112.83,113.51,8169600,112.14,0.008171356217959502,109.86214285714286,109.09300000000002
2019-02-20,2019,2,20,Wednesday,07,2019-07,113.6,114.09,113.29,113.68,7081500,112.31,0.0014975828582688422,110.11285714285715,109.09759999999999
2019-02-21,2019,2,21,Thursday,07,2019-07,113.4,114.54,112.87,114.29,9480100,112.91,0.0053659678524253795,110.30857142857143,109.14320000000002
2019-02-22,2019,2,22,Friday,07,2019-07,114.63,115.77,113.95,115.25,8734700,113.86,0.00839969152705522,110.58714285714287,109.2102
2019-02-25,2019,2,25,Monday,08,2019-08,115.62,115.8,113.46,113.59,9327700,112.22,-0.014403501338779878,110.71357142857143,109.24220000000001
2019-02-26,2019,2,26,Tuesday,08,2019-08,113.65,114.01,112.85,113.5,8956000,112.13,-0.0007922516658497303,110.77285714285713,109.2676
2019-02-27,2019,2,27,Wednesday,08,2019-08,113.1,113.51,112.46,112.78,7249500,111.42,-0.006343650977199022,110.87,109.2556
2019-02-28,2019,2,28,Thursday,08,2019-08,112.9,113.43,112.75,112.84,6716700,111.48,0.0005319839516007008,111.00357142857145,109.2682
2019-03-01,2019,3,1,Friday,08,2019-08,113.45,114.44,113.45,114.01,6996900,112.63,0.010368753085306937,111.17999999999999,109.3352
2019-03-04,2019,3,4,Monday,09,2019-09,114.42,114.42,113.09,114.33,6015000,112.95,0.0028067281546684253,111.52499999999999,109.4316
2019-03-05,2019,3,5,Tuesday,09,2019-09,114.23,114.54,113.76,114.0,5225100,112.62,-0.002886345688850822,111.86357142857143,109.52600000000001
2019-03-06,2019,3,6,Wednesday,09,2019-09,114.0,115.05,114.0,114.85,7352800,113.46,0.007456068032886565,112.19142857142856,109.681
2019-03-07,2019,3,7,Thursday,09,2019-09,114.85,114.9,113.47,114.01,6324000,112.63,-0.0073138093556108785,112.42785714285715,109.87440000000001
2019-03-08,2019,3,8,Friday,09,2019-09,113.46,113.84,112.9,113.81,6549100,112.44,-0.0017543067013648939,112.51428571428572,110.14039999999999
2019-03-11,2019,3,11,Monday,10,2019-10,114.04,115.0,114.03,114.75,6952700,113.36,0.008259371964738582,112.60142857142857,110.3166
2019-03-12,2019,3,12,Tuesday,10,2019-10,114.72,115.3,114.04,114.73,9920300,113.34,-0.00017423879719913327,112.67499999999998,110.4788
2019-03-13,2019,3,13,Wednesday,10,2019-10,114.84,114.85,113.72,114.09,17994500,112.71,-0.005578430579990523,112.66071428571429,110.61300000000001
2019-03-14,2019,3,14,Thursday,10,2019-10,114.12,114.77,113.93,114.48,17409600,113.1,0.0034184964463963574,112.60642857142857,110.7084
2019-03-15,2019,3,15,Friday,10,2019-10,114.5,115.48,113.68,114.96,14932700,113.57,0.00419280762889418,112.70285714285714,110.82679999999999
2019-03-18,2019,3,18,Monday,11,2019-11,113.03,114.0,112.46,113.12,21769800,111.75,-0.01600559071472729,112.67571428571429,110.9608
2019-03-19,2019,3,19,Tuesday,11,2019-11,112.95,113.71,109.8,110.0,45384400,108.67,-0.02758131739470293,112.47928571428572,110.9684
2019-03-20,2019,3,20,Wednesday,11,2019-11,110.31,110.88,108.05,109.99,35588700,108.66,-9.091647527992297e-05,112.27785714285713,110.95700000000001
2019-03-21,2019,3,21,Thursday,11,2019-11,110.1,110.15,108.37,108.66,27438900,107.35,-0.012091937481973014,111.9007142857143,110.9026
2019-03-22,2019,3,22,Friday,11,2019-11,108.33,109.0,107.51,108.23,24133800,106.92,-0.00395726382497974,111.47,110.81479999999999
2019-03-25,2019,3,25,Monday,12,2019-12,108.49,109.07,107.32,107.79,18187500,106.49,-0.004065532006226613,111.03214285714286,110.7158
2019-03-26,2019,3,26,Tuesday,12,2019-12,108.4,110.34,108.27,110.14,16693100,108.81,0.021801703163801367,110.7,110.6662
2019-03-27,2019,3,27,Wednesday,12,2019-12,110.45,111.09,109.73,110.28,10794800,108.95,0.0012710724716049615,110.43714285714285,110.624
2019-03-28,2019,3,28,Thursday,12,2019-12,110.6,111.27,110.24,110.71,11748900,109.37,0.003899202386537848,110.21785714285714,110.6032
2019-03-29,2019,3,29,Friday,12,2019-12,111.56,111.6,110.39,111.03,16358800,109.69,0.002890390136400578,109.95571428571428,110.60560000000001
2019-04-01,2019,4,1,Monday,13,2019-13,111.59,112.87,111.38,112.51,10785100,111.15,0.013329770288644793,109.79928571428572,110.6352
2019-04-02,2019,4,2,Tuesday,13,2019-13,113.15,113.31,111.92,111.96,9231800,110.61,-0.004888439467681138,109.64928571428572,110.6534
2019-04-03,2019,4,3,Wednesday,13,2019-13,112.7,113.11,112.21,112.52,10534900,111.16,0.00500170958824131,109.51071428571427,110.69140000000002
2019-04-04,2019,4,4,Thursday,13,2019-13,113.24,114.86,113.03,114.75,14378400,113.36,0.019818730835826415,109.49571428571429,110.76299999999999
2019-04-05,2019,4,5,Friday,13,2019-13,114.97,115.13,114.31,115.0,10907900,113.61,0.0021786916113273325,109.62857142857142,110.85079999999999
2019-04-08,2019,4,8,Monday,14,2019-14,115.0,115.83,114.64,114.96,11054200,113.57,-0.000347854326397945,109.97857142857143,110.92720000000001
2019-04-09,2019,4,9,Tuesday,14,2019-14,115.61,117.16,115.28,116.86,17340300,115.45,0.016527486594719143,110.46357142857143,111.0468
2019-04-10,2019,4,10,Wednesday,14,2019-14,117.58,118.03,116.28,117.16,14091100,115.75,0.002567250728102488,111.06357142857142,111.1706
2019-04-11,2019,4,11,Thursday,14,2019-14,117.73,117.86,116.32,116.6,12784500,115.19,-0.004779846587457115,111.65428571428572,111.2984
2019-04-12,2019,4,12,Friday,14,2019-14,127.91,130.9,126.36,130.06,65253500,128.49,0.11543736141811411,113.22571428571429,111.6648
2019-04-15,2019,4,15,Monday,15,2019-15,131.05,132.7,129.79,132.04,32773700,130.45,0.015223673183503372,114.77142857142859,112.0746
2019-04-16,2019,4,16,Tuesday,15,2019-15,131.75,132.13,129.56,129.9,14564300,128.33,-0.016207240818842616,116.1557142857143,112.43220000000001
2019-04-17,2019,4,17,Wednesday,15,2019-15,129.81,132.36,129.28,131.75,14253700,130.16,0.014241753098952925,117.64071428571427,112.80940000000001
2019-04-18,2019,4,18,Thursday,15,2019-15,131.77,132.87,131.11,132.45,11890600,130.85,0.005313173239435365,119.15214285714286,113.22519999999999
2019-04-22,2019,4,22,Monday,16,2019-16,131.9,132.2,131.03,131.68,10197500,130.09,-0.005813578566979838,120.505,113.6348
2019-04-23,2019,4,23,Tuesday,16,2019-16,133.39,134.24,132.65,133.36,12159300,131.75,0.01275830039620729,122.015,114.0666
2019-04-24,2019,4,24,Wednesday,16,2019-16,133.11,135.75,132.72,135.1,11449500,133.47,0.013047407456650895,123.60857142857142,114.5736
2019-04-25,2019,4,25,Thursday,16,2019-16,135.36,138.88,134.84,137.24,16382500,135.58,0.01584014661001487,125.19571428571427,115.1276
2019-04-26,2019,4,26,Friday,16,2019-16,138.7,140.04,137.51,139.92,14167600,138.23,0.019527843405413803,126.9542857142857,115.71480000000001
2019-04-29,2019,4,29,Monday,17,2019-17,142.19,142.37,137.61,139.3,25746100,137.62,-0.004431131841681535,128.67214285714286,116.2808
2019-04-30,2019,4,30,Tuesday,17,2019-17,139.12,139.39,136.03,136.97,15253100,135.32,-0.016726572060606237,130.09142857142857,116.7626
2019-05-01,2019,5,1,Wednesday,17,2019-17,137.49,138.17,136.24,136.38,8906700,134.73,-0.0043074678901999786,131.44714285714286,117.21439999999998
2019-05-02,2019,5,2,Thursday,17,2019-17,135.38,135.69,132.38,134.14,16580400,132.52,-0.016424670392195195,132.685,117.6186
2019-05-03,2019,5,3,Friday,17,2019-17,135.22,135.31,133.78,134.33,8874400,132.71,0.001416372860356896,132.98642857142858,118.01459999999999
2019-05-06,2019,5,6,Monday,18,2019-18,132.54,135.33,132.3,135.0,9955600,133.37,0.004987719555841208,133.195,118.4048
2019-05-07,2019,5,7,Tuesday,18,2019-18,135.35,135.97,132.76,133.44,10972700,131.83,-0.011555464536516014,133.445,118.79699999999998
2019-05-08,2019,5,8,Wednesday,18,2019-18,133.5,135.7,133.31,134.99,15423500,133.36,0.011615666067367636,133.67357142857142,119.2216
2019-05-09,2019,5,9,Thursday,18,2019-18,135.03,136.48,132.84,133.59,15297100,131.98,-0.010371179601397884,133.75428571428571,119.6328
2019-05-10,2019,5,10,Friday,18,2019-18,133.01,134.32,131.23,134.04,9858500,132.42,0.0033685001589733865,133.9207142857143,120.0516
2019-05-13,2019,5,13,Monday,19,2019-19,131.5,132.66,130.55,131.34,11389900,129.75,-0.02014326398287236,133.77785714285716,120.39399999999999
2019-05-14,2019,5,14,Tuesday,19,2019-19,133.52,134.66,132.05,133.2,12001700,131.59,0.014161692483654509,133.64357142857142,120.7668
2019-05-15,2019,5,15,Wednesday,19,2019-19,132.55,135.21,132.04,134.68,9734100,133.05,0.011111202587106073,133.46285714285713,121.17540000000001
2019-05-16,2019,5,16,Thursday,19,2019-19,135.29,136.4,134.81,135.5,9689400,133.86,0.006088541715645102,133.1507142857143,121.5834
2019-05-17,2019,5,17,Friday,19,2019-19,134.26,135.98,134.03,135.04,8964200,133.41,-0.003394995482116414,132.85,121.999
2019-05-20,2019,5,20,Monday,20,2019-20,134.25,134.4,133.25,133.91,8009000,132.29,-0.00836782803959546,132.63357142857143,122.396
2019-05-21,2019,5,21,Tuesday,20,2019-20,134.57,134.57,133.11,134.09,7050300,132.47,0.0013441802784046608,132.47214285714287,122.7782
2019-05-22,2019,5,22,Wednesday,20,2019-20,133.82,134.17,133.39,133.85,5093700,132.23,-0.0017897577203891402,132.45142857142858,123.15599999999999
2019-05-23,2019,5,23,Thursday,20,2019-20,132.71,133.55,131.95,132.73,6743300,131.13,-0.008367677950040675,132.33857142857144,123.52439999999999
2019-05-24,2019,5,24,Friday,20,2019-20,133.1,133.29,132.22,132.79,4570100,131.19,0.0004519658828596729,132.18285714285713,123.8862
2019-05-28,2019,5,28,Tuesday,21,2019-21,133.21,134.04,132.59,132.62,8938400,131.02,-0.0012800302601246871,132.125,124.2352
2019-05-29,2019,5,29,Wednesday,21,2019-21,131.96,132.15,130.78,131.57,7749600,129.98,-0.00791724354471135,131.88357142857143,124.59980000000002
2019-05-30,2019,5,30,Thursday,21,2019-21,131.88,132.68,131.34,132.2,5274000,130.6,0.004788185479852158,131.785,125.0384
2019-05-31,2019,5,31,Friday,21,2019-21,130.96,132.93,130.78,132.04,7420700,130.45,-0.0012103857169811771,131.6442857142857,125.47419999999998
2019-06-03,2019,6,3,Monday,22,2019-22,132.02,132.95,131.49,132.47,7901400,130.87,0.003256678202270491,131.7242857142857,125.94460000000001
2019-06-04,2019,6,4,Tuesday,22,2019-22,133.45,134.88,132.92,134.82,8247500,133.19,0.017739848818944637,131.83857142857144,126.47
2019-06-05,2019,6,5,Wednesday,22,2019-22,135.41,136.0,134.94,135.94,6842800,134.3,0.00830736018318956,131.92785714285714,127.0262
2019-06-06,2019,6,6,Thursday,22,2019-22,136.51,137.44,135.73,137.21,6027300,135.55,0.009342377349058184,132.04857142857142,127.561
2019-06-07,2019,6,7,Friday,22,2019-22,137.6,138.76,137.33,138.04,7026300,136.37,0.006048993958097659,132.26,128.1094
2019-06-10,2019,6,10,Monday,23,2019-23,138.88,138.88,136.07,137.07,8479500,135.42,-0.007026793026086109,132.48357142857142,128.6304
2019-06-11,2019,6,11,Tuesday,23,2019-23,137.59,137.75,134.94,135.08,6352200,133.45,-0.014518124950842592,132.55357142857142,129.10559999999998
2019-06-12,2019,6,12,Wednesday,23,2019-23,135.09,136.28,134.82,135.72,5537000,134.08,0.004737974689333679,132.68571428571428,129.5642
2019-06-13,2019,6,13,Thursday,23,2019-23,137.95,141.85,137.61,141.74,17939500,140.03,0.04435598453515732,133.32142857142858,130.1526
2019-06-14,2019,6,14,Friday,23,2019-23,142.05,142.95,140.53,141.65,11125200,139.94,-0.0006350714618847952,133.94642857142858,130.7282
2019-06-17,2019,6,17,Monday,24,2019-24,140.81,141.48,139.11,140.97,8542700,139.27,-0.004800409809431638,134.53571428571428,131.2464
2019-06-18,2019,6,18,Tuesday,24,2019-24,141.99,143.51,138.97,139.24,11231400,137.56,-0.012272179003397277,135.07714285714286,131.7254
2019-06-19,2019,6,19,Wednesday,24,2019-24,139.51,141.07,138.58,140.92,6877100,139.22,0.012065479778388566,135.69285714285715,132.2384
2019-06-20,2019,6,20,Thursday,24,2019-24,141.98,142.23,139.91,142.02,8485800,140.31,0.00780593323263723,136.39714285714285,132.7356
2019-06-21,2019,6,21,Friday,24,2019-24,141.95,142.0,140.0,140.23,14150000,138.54,-0.01260395675977366,136.945,133.1914
2019-06-24,2019,6,24,Monday,25,2019-25,140.12,140.47,137.8,139.22,10497400,137.54,-0.007202432384952107,137.25571428571428,133.6384
2019-06-25,2019,6,25,Tuesday,25,2019-25,139.02,140.41,138.67,139.94,14675400,138.25,0.005171757899558704,137.53785714285715,133.83360000000002
2019-06-26,2019,6,26,Wednesday,25,2019-25,140.36,140.74,139.51,140.4,8842100,138.7,0.003286948229544562,137.76285714285714,133.99859999999998
2019-06-27,2019,6,27,Thursday,25,2019-25,141.0,141.74,138.92,139.3,6466300,137.62,-0.007834624711267502,137.85214285714287,134.18439999999998
2019-06-28,2019,6,28,Friday,25,2019-25,139.41,140.21,138.61,139.64,20078800,137.95,0.0024407516490567716,138.03285714285715,134.3402
2019-07-01,2019,7,1,Monday,26,2019-26,140.45,141.95,139.22,141.65,8972400,139.94,0.014394053018287112,138.49642857142857,134.52200000000002
2019-07-02,2019,7,2,Tuesday,26,2019-26,141.4,142.86,141.27,142.53,7554100,140.81,0.0062125644361652466,138.97714285714284,134.7364
2019-07-03,2019,7,3,Wednesday,26,2019-26,142.7,143.0,142.0,142.98,4150900,141.25,0.0031572155731838247,139.06428571428572,134.9264
2019-07-05,2019,7,5,Friday,26,2019-26,141.42,142.89,140.7,142.45,5596000,141.6,0.0024630549853990047,139.18285714285713,135.089
2019-07-08,2019,7,8,Monday,27,2019-27,142.18,142.23,140.97,141.02,4993900,140.18,-0.010038573259235628,139.24785714285716,135.181
2019-07-09,2019,7,9,Tuesday,27,2019-27,140.06,141.72,139.75,141.61,7396300,140.77,0.004183808022905744,139.47714285714287,135.2318
2019-07-10,2019,7,10,Wednesday,27,2019-27,142.4,144.25,142.01,143.54,9533700,142.69,0.013628960068646112,139.725,135.3332
2019-07-11,2019,7,11,Thursday,27,2019-27,144.01,145.34,143.54,143.56,10471100,142.71,0.0001393431920155841,139.89642857142857,135.481
2019-07-12,2019,7,12,Friday,27,2019-27,144.15,145.43,144.0,144.88,8510000,144.02,0.009194834733984525,140.28785714285715,135.6668
2019-07-15,2019,7,15,Monday,28,2019-28,145.13,145.36,143.97,145.06,5289200,144.2,0.0012422776156195692,140.76357142857142,135.90040000000002
2019-07-16,2019,7,16,Tuesday,28,2019-28,144.75,144.99,143.81,144.3,5854700,143.44,-0.005239134589356986,141.1342857142857,136.115
2019-07-17,2019,7,17,Wednesday,28,2019-28,144.6,144.68,142.37,142.57,5296400,141.72,-0.011988906150337986,141.35,136.282
2019-07-18,2019,7,18,Thursday,28,2019-28,142.46,142.46,140.17,141.63,8031700,140.79,-0.006593257278186382,141.57642857142858,136.46120000000002
2019-07-19,2019,7,19,Friday,28,2019-28,142.24,142.24,139.74,139.85,6109900,139.02,-0.012567921934280135,141.65285714285713,136.5744
2019-07-22,2019,7,22,Monday,29,2019-29,141.25,141.44,140.01,140.84,7706400,140.0,0.007078876907031351,141.65714285714287,136.7348
2019-07-23,2019,7,23,Tuesday,29,2019-29,141.65,142.54,140.27,141.26,7514500,140.42,0.002982195653266295,141.62928571428571,136.8948
2019-07-24,2019,7,24,Wednesday,29,2019-29,141.4,141.59,140.4,141.29,5896600,140.45,0.0002123340433954901,141.57214285714284,137.1088
2019-07-25,2019,7,25,Thursday,29,2019-29,141.4,143.23,141.04,143.21,7294400,142.36,0.01358910134082092,141.62642857142856,137.3242
2019-07-26,2019,7,26,Friday,29,2019-29,143.74,145.19,143.05,144.65,8139400,143.79,0.01005507788990112,141.8842857142857,137.539
2019-07-29,2019,7,29,Monday,30,2019-30,145.59,147.15,145.17,146.39,11674100,145.52,0.012029088674017752,142.22357142857143,137.7722
2019-07-30,2019,7,30,Tuesday,30,2019-30,145.76,146.8,144.61,144.93,6563100,144.07,-0.009973389056440851,142.32214285714286,137.9854
2019-07-31,2019,7,31,Wednesday,30,2019-30,144.99,145.0,142.34,143.01,9710700,142.16,-0.013247697812809656,142.28285714285715,138.18280000000001
2019-08-01,2019,8,1,Thursday,30,2019-30,143.34,144.53,141.26,141.85,8911700,141.01,-0.008111320083559415,142.06785714285715,138.3536
2019-08-02,2019,8,2,Friday,30,2019-30,140.99,142.22,139.94,141.71,6539100,140.87,-0.00098691504317161,141.83,138.52640000000002
2019-08-05,2019,8,5,Monday,31,2019-31,139.14,140.23,137.03,138.3,10669700,137.48,-0.024063245758111917,141.4042857142857,138.6534
2019-08-06,2019,8,6,Tuesday,31,2019-31,140.41,141.95,138.37,141.87,18818900,141.03,0.025813322382112425,141.355,138.85019999999997
2019-08-07,2019,8,7,Wednesday,31,2019-31,134.93,135.87,132.26,134.86,29084500,134.06,-0.04941129397604627,140.87428571428572,138.911
2019-08-08,2019,8,8,Thursday,31,2019-31,137.9,138.0,136.01,137.89,14054800,137.07,0.02246769097753587,140.73499999999999,139.0528
2019-08-09,2019,8,9,Friday,31,2019-31,137.1,139.24,136.76,138.52,8811900,137.7,0.004568882793383855,140.57071428571427,139.1948
2019-08-12,2019,8,12,Monday,32,2019-32,137.31,137.57,135.23,135.75,7918900,134.94,-0.019997158682275695,140.17928571428573,139.2846
2019-08-13,2019,8,13,Tuesday,32,2019-32,135.0,137.92,135.0,137.01,8145400,136.19,0.009281702958366944,139.87499999999997,139.391
2019-08-14,2019,8,14,Wednesday,32,2019-32,135.06,135.15,132.68,132.85,11797700,132.06,-0.030362627275600462,139.1392857142857,139.3684
2019-08-15,2019,8,15,Thursday,32,2019-32,133.5,134.28,132.47,133.41,7590100,132.62,0.004215212107864907,138.34142857142857,139.3348
2019-08-16,2019,8,16,Friday,32,2019-32,134.02,135.5,133.83,135.2,6353800,134.39,0.013417309020149037,137.54642857142858,139.3116
2019-08-19,2019,8,19,Monday,33,2019-33,136.79,137.62,134.28,135.29,11741800,134.48,0.0006656676920575588,136.86142857142858,139.2738
2019-08-20,2019,8,20,Tuesday,33,2019-33,133.33,136.04,133.26,135.13,8628000,134.33,-0.0011826093902339574,136.30214285714285,139.25199999999998
2019-08-21,2019,8,21,Wednesday,33,2019-33,134.61,136.06,134.05,135.76,6325000,134.95,0.004662087541965176,135.86928571428572,139.28199999999998
2019-08-22,2019,8,22,Thursday,33,2019-33,136.2,136.67,134.69,136.08,6967100,135.27,0.0023571436082421293,135.46928571428572,139.3058
2019-08-23,2019,8,23,Friday,33,2019-33,135.51,136.44,131.02,131.67,10190900,130.89,-0.03240734996152295,134.99857142857144,139.12300000000002
2019-08-26,2019,8,26,Monday,34,2019-34,134.19,134.64,132.55,134.61,8093800,133.81,0.022328507738757164,134.4828571428571,139.00039999999998
2019-08-27,2019,8,27,Tuesday,34,2019-34,135.77,135.99,134.19,134.49,6013600,133.69,-0.0008914091060342466,134.45642857142857,138.8888
2019-08-28,2019,8,28,Wednesday,34,2019-34,134.06,136.73,133.52,136.55,5950500,135.74,0.015317108079774489,134.36142857142858,138.8524
2019-08-29,2019,8,29,Thursday,34,2019-34,138.12,138.68,137.42,137.84,6532700,137.02,0.009446982203089371,134.31285714285713,138.80839999999998
2019-08-30,2019,8,30,Friday,34,2019-34,138.29,138.5,136.76,137.26,5622200,136.44,-0.00420772138701575,134.42,138.731
2019-09-03,2019,9,3,Tuesday,35,2019-35,136.37,136.42,135.06,136.31,5997400,135.5,-0.006921125693896357,134.37071428571429,138.6702
2019-09-04,2019,9,4,Wednesday,35,2019-35,136.74,138.2,136.39,137.89,4285400,137.07,0.011591203163059394,134.72857142857143,138.6608
2019-09-05,2019,9,5,Thursday,35,2019-35,138.92,139.27,138.32,138.84,5143500,138.01,0.00688950388180265,135.11357142857142,138.656
2019-09-06,2019,9,6,Friday,35,2019-35,139.13,139.81,138.25,139.55,4090000,138.72,0.00511386175613282,135.42285714285714,138.65640000000002
2019-09-09,2019,9,9,Monday,36,2019-36,139.58,140.08,138.48,138.83,5458700,138.0,-0.00515945186722544,135.67428571428573,138.66400000000002
2019-09-10,2019,9,10,Tuesday,36,2019-36,138.12,138.44,134.58,135.79,10974600,134.98,-0.021897293695158804,135.72071428571428,138.6046
2019-09-11,2019,9,11,Wednesday,36,2019-36,135.56,136.24,134.93,136.19,7896400,135.38,0.00294569356512131,135.75142857142856,138.5134
2019-09-12,2019,9,12,Thursday,36,2019-36,136.84,138.67,136.54,137.5,7333900,136.68,0.009618930699425876,135.85214285714284,138.4308
2019-09-13,2019,9,13,Friday,36,2019-36,137.85,138.22,137.11,138.02,5209100,137.2,0.003781844845003546,136.30285714285714,138.3498
2019-09-16,2019,9,16,Monday,37,2019-37,136.29,137.24,135.3,135.8,6329300,134.99,-0.016084575843452353,136.38714285714283,138.2176
2019-09-17,2019,9,17,Tuesday,37,2019-37,135.8,136.73,135.67,136.31,4726500,135.5,0.0037554881512902316,136.51642857142858,138.124
2019-09-18,2019,9,18,Wednesday,37,2019-37,136.41,137.07,135.72,136.8,6857900,135.99,0.00359470315911814,136.53428571428572,138.0284
2019-09-19,2019,9,19,Thursday,37,2019-37,137.0,137.36,133.0,133.3,12216100,132.51,-0.02558480311393796,136.21214285714285,137.82479999999998
2019-09-20,2019,9,20,Friday,37,2019-37,133.03,133.23,131.61,132.27,25231600,131.48,-0.007726924277639102,135.85785714285714,137.6002
2019-09-23,2019,9,23,Monday,38,2019-38,131.99,132.89,131.89,132.46,6096100,131.67,0.0014364926461858385,135.58428571428573,137.3532
2019-09-24,2019,9,24,Tuesday,38,2019-38,134.01,134.15,131.5,131.97,11904000,131.18,-0.0036993004796853635,135.16357142857143,137.09279999999998
2019-09-25,2019,9,25,Wednesday,38,2019-38,131.79,133.42,131.22,133.09,6523000,132.3,0.008486756911519677,134.7557142857143,136.87
2019-09-26,2019,9,26,Thursday,38,2019-38,133.14,133.3,129.06,131.27,11615100,130.49,-0.013674823303622463,134.16785714285714,136.6454
2019-09-27,2019,9,27,Friday,38,2019-38,130.1,131.0,128.92,129.96,8401300,129.19,-0.00997944730366307,133.53857142857143,136.4134
2019-09-30,2019,9,30,Monday,39,2019-39,130.35,130.86,129.82,130.32,5532500,129.54,0.002770029770851279,133.15,136.2238
